case_name,base_cycle,target_cycle,method,mean_normalized_error_percent,ratcheting_normalized_error_percent,peak_normalized_error_percent,strict_1pct_accept,relaxed_2pct_accept,relaxed_5pct_accept,drift_direction_ok,finite
B1_stress_m150_to_250,100,100000,least_squares_last_20,20963.879886123505,20963.87988613453,27201.553063302705,False,False,False,True,True
B1_stress_m150_to_250,100,100000,least_squares_last_50,27421.031114741272,27421.031114742,36213.45726094119,False,False,False,True,True
B1_stress_m150_to_250,100,100000,linear_last_10,19304.377150032797,19304.37715003249,24924.14509151856,False,False,False,True,True
B1_stress_m150_to_250,100,100000,linear_last_2,18106.24522678277,18106.245226782743,23294.361052293407,False,False,False,True,True
B1_stress_m150_to_250,100,100000,linear_last_20,20998.702050424643,20998.702050424617,27254.150940896216,False,False,False,True,True
B1_stress_m150_to_250,100,100000,linear_last_5,18541.214769938266,18541.21476993956,23884.35144143881,False,False,False,True,True
B1_stress_m150_to_250,100,200000,least_squares_last_100,110009.44586004176,110009.44586004016,164185.18687590334,False,False,False,True,True
B1_stress_m150_to_250,100,200000,least_squares_last_20,42115.22838181043,42115.22838183255,54600.15195834216,False,False,False,True,True
B1_stress_m150_to_250,100,200000,least_squares_last_50,55036.08385333759,55036.08385333909,72633.10604881986,False,False,False,True,True
B1_stress_m150_to_250,100,200000,linear_last_10,38794.53876986499,38794.53876986439,50043.02479633425,False,False,False,True,True
B1_stress_m150_to_250,100,200000,linear_last_2,36397.05900393884,36397.05900393884,46781.80273802146,False,False,False,True,True
B1_stress_m150_to_250,100,200000,linear_last_20,42184.90804954794,42184.90804954794,54705.40109227652,False,False,False,True,True
B1_stress_m150_to_250,100,200000,linear_last_5,37267.43951736397,37267.43951736661,47962.38226571666,False,False,False,True,True
B1_stress_m150_to_250,100,250000,least_squares_last_100,137557.1791632109,137557.1791632089,205284.21645011535,False,False,False,True,True
B1_stress_m150_to_250,100,250000,least_squares_last_20,52681.19952755266,52681.19952758029,68289.67497803773,False,False,False,True,True
B1_stress_m150_to_250,100,250000,least_squares_last_50,68833.83087982125,68833.83087982314,90833.0476098069,False,False,False,True,True
B1_stress_m150_to_250,100,250000,linear_last_10,48529.93607171869,48529.93607171799,62592.715110671925,False,False,False,True,True
B1_stress_m150_to_250,100,250000,linear_last_2,45532.79653100753,45532.79653100753,58515.79328596034,False,False,False,True,True
B1_stress_m150_to_250,100,250000,linear_last_20,52768.30753585692,52768.30753585692,68421.2491191101,False,False,False,True,True
B1_stress_m150_to_250,100,250000,linear_last_5,46620.87739380606,46620.877393809365,59991.66041681072,False,False,False,True,True
B1_stress_m150_to_250,500,1000,least_squares_last_100,0.8253765035337712,0.8253765035352493,1.0122001276468924,False,True,True,True,True
B1_stress_m150_to_250,500,1000,least_squares_last_20,0.4548416663724002,0.4548416663911918,0.5559125385883925,True,True,True,True,True
B1_stress_m150_to_250,500,1000,least_squares_last_50,0.5722334964789555,0.5722334964852898,0.6992589319722797,True,True,True,True,True
B1_stress_m150_to_250,500,1000,linear_last_10,0.4233526463335136,0.4233526463364696,0.5168047498629276,True,True,True,True,True
B1_stress_m150_to_250,500,1000,linear_last_2,0.409600368593826,0.4096003685969931,0.4980470224015127,True,True,True,True,True
B1_stress_m150_to_250,500,1000,linear_last_20,0.4561584308742584,0.4561584309578703,0.557263328327194,True,True,True,True,True
B1_stress_m150_to_250,500,1000,linear_last_5,0.4095700034697523,0.4095700034727083,0.4990207897274106,True,True,True,True,True
B1_stress_m150_to_250,500,5000,least_squares_last_100,8.515241568444127,8.515241568431458,10.327466294242646,False,False,False,True,True
B1_stress_m150_to_250,500,5000,least_squares_last_20,5.180422110522627,5.180422110662825,6.220870698382116,False,False,False,True,True
B1_stress_m150_to_250,500,5000,least_squares_last_50,6.236950458138366,6.236950458168771,7.510990530410896,False,False,False,True,True
B1_stress_m150_to_250,500,5000,linear_last_10,4.897020426778591,4.897020426778591,5.868899974665301,False,False,False,True,True
B1_stress_m150_to_250,500,5000,linear_last_2,4.773249707275481,4.773249707275481,5.7000801276464905,False,False,False,True,True
B1_stress_m150_to_250,500,5000,linear_last_20,5.19227301208908,5.192273012813717,6.233027827625419,False,False,False,True,True
B1_stress_m150_to_250,500,5000,linear_last_5,4.7729764206731815,4.7729764206731815,5.708844049145422,False,False,False,True,True
B1_stress_m150_to_250,500,10000,least_squares_last_100,19.636326879342068,19.63632687931673,23.480327115738845,False,False,False,True,True
B1_stress_m150_to_250,500,10000,least_squares_last_20,12.596139279271137,12.596139279566737,14.810831283265893,False,False,False,True,True
B1_stress_m150_to_250,500,10000,least_squares_last_50,14.826592191597406,14.826592191663282,17.53442269763251,False,False,False,True,True
B1_stress_m150_to_250,500,10000,linear_last_10,11.997845714981022,11.997845714982711,14.067780585629457,False,False,False,True,True
B1_stress_m150_to_250,500,10000,linear_last_2,11.736551484308247,11.736551484308247,13.711382463143208,False,False,False,True,True
B1_stress_m150_to_250,500,10000,linear_last_20,12.621157896111084,12.62115789764313,14.836496381970978,False,False,False,True,True
B1_stress_m150_to_250,500,10000,linear_last_5,11.735974544842916,11.735974544844606,13.729884109859457,False,False,False,True,True
B1_stress_m150_to_250,500,50000,least_squares_last_100,133.174532055149,133.17453205501386,153.27337563230506,False,False,False,True,True
B1_stress_m150_to_250,500,50000,least_squares_last_20,96.49134755063838,96.49134755218564,108.10061415925362,False,False,False,True,True
B1_stress_m150_to_250,500,50000,least_squares_last_50,108.11321338141452,108.11321338175912,122.29199825916793,False,False,False,True,True
B1_stress_m150_to_250,500,50000,linear_last_10,93.37391454269276,93.37391454269954,104.22891820652218,False,False,False,True,True
B1_stress_m150_to_250,500,50000,linear_last_2,92.01243030131243,92.0124303013192,102.37189125967804,False,False,False,True,True
B1_stress_m150_to_250,500,50000,linear_last_20,96.6217080736476,96.6217080816271,108.23434320235756,False,False,False,True,True
B1_stress_m150_to_250,500,50000,linear_last_5,92.00942413471743,92.0094241347242,102.4682948441672,False,False,False,True,True
B1_stress_m150_to_250,500,100000,least_squares_last_100,303.1573056703277,303.15730567001685,343.5748379961611,False,False,False,True,True
B1_stress_m150_to_250,500,100000,least_squares_last_20,229.42020358101573,229.42020358409675,252.77278333853468,False,False,False,True,True
B1_stress_m150_to_250,500,100000,least_squares_last_50,252.78138987951692,252.7813898801791,281.29897462478056,False,False,False,True,True
B1_stress_m150_to_250,500,100000,linear_last_10,223.1538316978619,223.1538316978484,244.99026272094576,False,False,False,True,True
B1_stress_m150_to_250,500,100000,linear_last_2,220.417103579638,220.4171035796245,241.25744106406685,False,False,False,True,True
B1_stress_m150_to_250,500,100000,linear_last_20,229.6822420960455,229.6822421120451,253.04159293718607,False,False,False,True,True
B1_stress_m150_to_250,500,100000,linear_last_5,220.41106086508623,220.41106086507276,241.4512225213505,False,False,False,True,True
B1_stress_m150_to_250,500,200000,least_squares_last_100,760.9193827718173,760.9193827712496,841.9746663161424,False,False,False,True,True
B1_stress_m150_to_250,500,200000,least_squares_last_20,613.0736174463449,613.0736174525609,659.9130055836255,False,False,False,True,True
B1_stress_m150_to_250,500,200000,least_squares_last_50,659.9137070260653,659.9137070274436,717.109131591221,False,False,False,True,True
B1_stress_m150_to_250,500,200000,linear_last_10,600.5092974415094,600.5092974415094,644.3087482387282,False,False,False,True,True
B1_stress_m150_to_250,500,200000,linear_last_2,595.0220508361814,595.0220508361814,636.8242952422332,False,False,False,True,True
B1_stress_m150_to_250,500,200000,linear_last_20,613.5990148880774,613.5990149201849,660.4519793120861,False,False,False,True,True
B1_stress_m150_to_250,500,200000,linear_last_5,595.009934957843,595.009934957843,637.2128346212822,False,False,False,True,True
B1_stress_m150_to_250,500,250000,least_squares_last_100,980.3413235322148,980.3413235314582,1081.7153443991906,False,False,False,True,True
B1_stress_m150_to_250,500,250000,least_squares_last_20,795.442098700775,795.4420987085587,854.0249545740138,False,False,False,True,True
B1_stress_m150_to_250,500,250000,least_squares_last_50,854.021363620969,854.0213636226447,925.5557105539314,False,False,False,True,True
B1_stress_m150_to_250,500,250000,linear_last_10,779.7288787494912,779.7288787494912,834.5099209117739,False,False,False,True,True
B1_stress_m150_to_250,500,250000,linear_last_2,772.8664052687647,772.8664052687647,825.149696394746,False,False,False,True,True
B1_stress_m150_to_250,500,250000,linear_last_20,796.0991725066259,796.0991725468411,854.6990071880961,False,False,False,True,True
B1_stress_m150_to_250,500,250000,linear_last_5,772.8512528799615,772.8512528799615,825.6356124427764,False,False,False,True,True
B1_stress_m150_to_250,1000,5000,least_squares_last_100,0.5373820636561161,0.5373820636206442,0.5402574717019007,True,True,True,True,True
B1_stress_m150_to_250,1000,5000,least_squares_last_20,0.4389218064022342,0.4389218063135549,0.4399719317790947,True,True,True,True,True
B1_stress_m150_to_250,1000,5000,least_squares_last_50,0.4895389435514843,0.4895389434813853,0.4924592622274901,True,True,True,True,True
B1_stress_m150_to_250,1000,5000,linear_last_10,0.4548151094242961,0.4548151081076179,0.4584250368953615,True,True,True,True,True
B1_stress_m150_to_250,1000,5000,linear_last_2,0.4754888318450632,0.4754888318425295,0.4865687925275436,False,False,False,False,True
B1_stress_m150_to_250,1000,5000,linear_last_20,0.4379257244437437,0.4379257244403655,0.4392727149696532,True,True,True,True,True
B1_stress_m150_to_250,1000,5000,linear_last_5,0.4678936571431011,0.4678936539734455,0.4703610136286361,False,False,False,False,True
B1_stress_m150_to_250,1000,10000,least_squares_last_100,2.717833760915282,2.717833760839271,2.7243207882159712,False,False,True,True,True
B1_stress_m150_to_250,1000,10000,least_squares_last_20,2.496297767074431,2.4962977668768023,2.4986779006735462,False,False,True,True,True
B1_stress_m150_to_250,1000,10000,least_squares_last_50,2.610186539013581,2.6101865388632484,2.616774615422626,False,False,True,True,True
B1_stress_m150_to_250,1000,10000,linear_last_10,2.5320577658642422,2.532057762906567,2.5401974649680965,False,False,True,True,True
B1_stress_m150_to_250,1000,10000,linear_last_2,2.578573728452775,2.578573728451086,2.6034863396122683,False,False,False,False,True
B1_stress_m150_to_250,1000,10000,linear_last_20,2.4940565784686086,2.49405657846692,2.497104659906724,False,False,True,True,True
B1_stress_m150_to_250,1000,10000,linear_last_5,2.5614845533585173,2.561484546230368,2.5670187687740067,False,False,False,False,True
B1_stress_m150_to_250,1000,50000,least_squares_last_100,44.73084428031296,44.73084427991432,44.76683498710869,False,False,False,True,True
B1_stress_m150_to_250,1000,50000,least_squares_last_20,43.52470052398444,43.52470052293042,43.538331414163146,False,False,False,True,True
B1_stress_m150_to_250,1000,50000,least_squares_last_50,44.14476333549538,44.14476333469135,44.18130420006559,False,False,False,True,True
B1_stress_m150_to_250,1000,50000,linear_last_10,43.719394390747006,43.71939437465964,43.76438300231098,False,False,False,True,True
B1_stress_m150_to_250,1000,50000,linear_last_2,43.97264866727829,43.97264866728505,44.10761202182684,False,False,False,False,True
B1_stress_m150_to_250,1000,50000,linear_last_20,43.51249846328743,43.512498463294186,43.52976596845048,False,False,False,True,True
B1_stress_m150_to_250,1000,50000,linear_last_5,43.879607344810864,43.87960730602146,43.90906580766593,False,False,False,False,True
B1_stress_m150_to_250,1000,100000,least_squares_last_100,125.30671081961177,125.30671081877396,125.37962183864306,False,False,False,True,True
B1_stress_m150_to_250,1000,100000,least_squares_last_20,122.8698016552562,122.8698016530806,122.89753659826803,False,False,False,True,True
B1_stress_m150_to_250,1000,100000,least_squares_last_50,124.1225849490541,124.122584947392,124.19660751429768,False,False,False,True,True
B1_stress_m150_to_250,1000,100000,linear_last_10,123.26316377785312,123.26316374531343,123.35425428542482,False,False,False,True,True
B1_stress_m150_to_250,1000,100000,linear_last_2,123.77484214467673,123.77484214464968,124.04732902413608,False,False,False,False,True
B1_stress_m150_to_250,1000,100000,linear_last_20,122.8451484467317,122.84514844670468,122.8802308558599,False,False,False,True,True
B1_stress_m150_to_250,1000,100000,linear_last_5,123.5868601979281,123.58686011951129,123.64618356672852,False,False,False,False,True
B1_stress_m150_to_250,1000,200000,least_squares_last_100,404.25297584878456,404.252975847163,404.3996479900173,False,False,False,True,True
B1_stress_m150_to_250,1000,200000,least_squares_last_20,399.3545083834657,399.35450837916846,399.4103714203517,False,False,False,True,True
B1_stress_m150_to_250,1000,200000,least_squares_last_50,401.8727467714783,401.87274676818106,402.021653248322,False,False,False,True,True
B1_stress_m150_to_250,1000,200000,linear_last_10,400.1452114543143,400.1452113889642,400.32842645667074,False,False,False,True,True
B1_stress_m150_to_250,1000,200000,linear_last_2,401.1737437727458,401.1737437727458,401.7213611000325,False,False,False,False,True
B1_stress_m150_to_250,1000,200000,linear_last_20,399.30495260121927,399.30495260121927,399.3755848893818,False,False,False,True,True
B1_stress_m150_to_250,1000,200000,linear_last_5,400.7958784572503,400.79587829968585,400.9150126317635,False,False,False,False,True
B1_stress_m150_to_250,1000,250000,least_squares_last_100,534.2691144140365,534.2691144119825,534.4530060789269,False,False,False,True,True
B1_stress_m150_to_250,1000,250000,least_squares_last_20,528.139896682272,528.1398966768667,528.210163264105,False,False,False,True,True
B1_stress_m150_to_250,1000,250000,least_squares_last_50,531.2908477684614,531.2908477643534,531.4775351505212,False,False,False,True,True
B1_stress_m150_to_250,1000,250000,linear_last_10,529.1292655648466,529.1292654830647,529.3588815616422,False,False,False,True,True
B1_stress_m150_to_250,1000,250000,linear_last_2,530.416218794292,530.416218794292,531.101058289022,False,False,False,False,True
B1_stress_m150_to_250,1000,250000,linear_last_20,528.077889905379,528.077889905379,528.1666365439609,False,False,False,True,True
B1_stress_m150_to_250,1000,250000,linear_last_5,529.9434140224945,529.9434138253639,530.0921130700299,False,False,False,False,True
B1_stress_m150_to_250,5000,10000,least_squares_last_100,0.9094587337819848,0.9094587338326588,0.9095306229830448,True,True,True,True,True
B1_stress_m150_to_250,5000,10000,least_squares_last_20,0.7348638689208007,0.7348638694528782,0.735253512308495,False,False,False,False,True
B1_stress_m150_to_250,5000,10000,least_squares_last_50,0.8717136491796718,0.8717136491323759,0.873795209038128,True,True,True,True,True
B1_stress_m150_to_250,5000,10000,linear_last_10,0.7562144981657613,0.7562145000440792,0.7643148283323649,False,False,False,False,True
B1_stress_m150_to_250,5000,10000,linear_last_2,0.901219573039018,0.901219573039018,0.9235221522120872,False,False,False,False,True
B1_stress_m150_to_250,5000,10000,linear_last_20,0.7488727630156634,0.7488727630156634,0.7505886821676001,False,False,False,False,True
B1_stress_m150_to_250,5000,10000,linear_last_5,0.7980154642732051,0.7980154653289144,0.8096886036515853,False,False,False,False,True
B1_stress_m150_to_250,5000,50000,least_squares_last_100,32.75450038097619,32.75450038141537,32.75453671515907,False,False,False,True,True
B1_stress_m150_to_250,5000,50000,least_squares_last_20,31.1831422388146,31.18314224361176,31.18603836862783,False,False,False,False,True
B1_stress_m150_to_250,5000,50000,least_squares_last_50,32.41479367731511,32.41479367690972,32.43413843841577,False,False,False,True,True
B1_stress_m150_to_250,5000,50000,linear_last_10,31.375298435013125,31.37529845191128,31.447590938285543,False,False,False,False,True
B1_stress_m150_to_250,5000,50000,linear_last_2,32.68034772859926,32.680347728606016,32.88046082749128,False,False,False,False,True
B1_stress_m150_to_250,5000,50000,linear_last_20,31.3092226353676,31.30922263537436,31.32405528017008,False,False,False,False,True
B1_stress_m150_to_250,5000,50000,linear_last_5,31.751508173436537,31.751508182943017,31.85595604882965,False,False,False,False,True
B1_stress_m150_to_250,5000,100000,least_squares_last_100,100.62034652700228,100.62034652788064,100.62039517678376,False,False,False,True,True
B1_stress_m150_to_250,5000,100000,least_squares_last_20,97.30302608195942,97.30302609204024,97.30901479261595,False,False,False,False,True
B1_stress_m150_to_250,5000,100000,least_squares_last_50,99.90318602543245,99.90318602452706,99.9441504313922,False,False,False,True,True
B1_stress_m150_to_250,5000,100000,linear_last_10,97.70869024036,97.70869027598069,97.8611827952577,False,False,False,False,True
B1_stress_m150_to_250,5000,100000,linear_last_2,100.46380162282944,100.4638016228024,100.8861383741193,False,False,False,False,True
B1_stress_m150_to_250,5000,100000,linear_last_20,97.5691965150307,97.56919651500368,97.6003846020542,False,False,False,False,True
B1_stress_m150_to_250,5000,100000,linear_last_5,98.50291290889436,98.50291292893436,98.72328920747012,False,False,False,False,True
B1_stress_m150_to_250,5000,200000,least_squares_last_100,354.1462877054117,354.1462877072495,354.1464260001067,False,False,False,True,True
B1_stress_m150_to_250,5000,200000,least_squares_last_20,347.3370038889605,347.3370039096898,347.34925815672176,False,False,False,False,True
B1_stress_m150_to_250,5000,200000,least_squares_last_50,352.674211227408,352.6742112255972,352.75833507640806,False,False,False,True,True
B1_stress_m150_to_250,5000,200000,linear_last_10,348.16968871230154,348.16968878546226,348.4826634778735,False,False,False,False,True
B1_stress_m150_to_250,5000,200000,linear_last_2,353.82495646827624,353.82495646827624,354.6918257851797,False,False,False,False,True
B1_stress_m150_to_250,5000,200000,linear_last_20,347.88335750550453,347.88335750550453,347.9473371668368,False,False,False,False,True
B1_stress_m150_to_250,5000,200000,linear_last_5,349.79994652220955,349.7999465633709,350.25226256785226,False,False,False,False,True
B1_stress_m150_to_250,5000,250000,least_squares_last_100,471.4525593699602,471.45255937233856,471.45308231364766,False,False,False,True,True
B1_stress_m150_to_250,5000,250000,least_squares_last_20,462.8973338932991,462.8973339194066,462.9123810402663,False,False,False,False,True
B1_stress_m150_to_250,5000,250000,least_squares_last_50,469.6030335566754,469.6030335544593,469.7090764600914,False,False,False,True,True
B1_stress_m150_to_250,5000,250000,linear_last_10,463.9435241544953,463.9435242464932,464.3363983584327,False,False,False,False,True
B1_stress_m150_to_250,5000,250000,linear_last_2,471.0488368551744,471.0488368552285,472.13762753199546,False,False,False,False,True
B1_stress_m150_to_250,5000,250000,linear_last_20,463.5837758900423,463.5837758900963,463.6638111351568,False,False,False,False,True
B1_stress_m150_to_250,5000,250000,linear_last_5,465.991789952345,465.9917900041276,466.55973338546335,False,False,False,False,True
B1_stress_m150_to_250,10000,50000,least_squares_last_100,17.15004059550009,17.150040595648736,17.15519442160011,False,False,False,True,True
B1_stress_m150_to_250,10000,50000,least_squares_last_20,16.18254075219638,16.182540754128755,16.21086592929514,False,False,False,False,True
B1_stress_m150_to_250,10000,50000,least_squares_last_50,16.357362257569946,16.357362260502292,16.365277206955053,False,False,False,True,True
B1_stress_m150_to_250,10000,50000,linear_last_10,16.98036628914415,16.980366281630857,17.030983346733578,False,False,False,False,True
B1_stress_m150_to_250,10000,50000,linear_last_2,17.57624292507628,17.57624292507628,17.68148466082289,False,False,False,True,True
B1_stress_m150_to_250,10000,50000,linear_last_20,16.35912628874741,16.35912628874741,16.380636363767017,False,False,False,False,True
B1_stress_m150_to_250,10000,50000,linear_last_5,17.51188197749854,17.51188197749854,17.520587595776824,False,False,False,True,True
B1_stress_m150_to_250,10000,100000,least_squares_last_100,66.64704833899691,66.6470483392942,66.6586850203177,False,False,False,True,True
B1_stress_m150_to_250,10000,100000,least_squares_last_20,64.47016790925102,64.47016791356171,64.53385918516724,False,False,False,False,True
B1_stress_m150_to_250,10000,100000,least_squares_last_50,64.86351734118692,64.8635173477273,64.88136656640114,False,False,False,True,True
B1_stress_m150_to_250,10000,100000,linear_last_10,66.26528013563339,66.26528011870141,66.37912827588035,False,False,False,False,True
B1_stress_m150_to_250,10000,100000,linear_last_2,67.60600612775373,67.6060061277267,67.84284120397102,False,False,False,True,True
B1_stress_m150_to_250,10000,100000,linear_last_20,64.86748642186214,64.86748642183511,64.91584367736105,False,False,False,False,True
B1_stress_m150_to_250,10000,100000,linear_last_5,67.46119361104775,67.46119361102073,67.48082184600891,False,False,False,True,True
B1_stress_m150_to_250,10000,200000,least_squares_last_100,283.4349063584459,283.43490635917567,283.4594285666167,False,False,False,True,True
B1_stress_m150_to_250,10000,200000,least_squares_last_20,278.83923809819686,278.8392381074129,278.9737426779521,False,False,False,False,True
B1_stress_m150_to_250,10000,200000,least_squares_last_50,279.6696482001317,279.6696482140233,279.7072858694765,False,False,False,True,True
B1_stress_m150_to_250,10000,200000,linear_last_10,282.62894568601433,282.62894565033935,282.86933771197727,False,False,False,False,True
B1_stress_m150_to_250,10000,200000,linear_last_2,285.4593868087724,285.4593868087995,285.959331140058,False,False,False,True,True
B1_stress_m150_to_250,10000,200000,linear_last_20,279.67802742843395,279.6780274284609,279.78015996331834,False,False,False,False,True
B1_stress_m150_to_250,10000,200000,linear_last_5,285.15366938046645,285.15366938049345,285.1950627630376,False,False,False,True,True
B1_stress_m150_to_250,10000,250000,least_squares_last_100,382.372551238917,382.3725512398359,382.4038558942056,False,False,False,True,True
B1_stress_m150_to_250,10000,250000,least_squares_last_20,376.5675159660721,376.5675159776394,376.7370865830917,False,False,False,False,True
B1_stress_m150_to_250,10000,250000,least_squares_last_50,377.6164515418197,377.61645155933286,377.6643230401663,False,False,False,True,True
B1_stress_m150_to_250,10000,250000,linear_last_10,381.3544990499862,381.3544990049062,381.6578217843369,False,False,False,False,True
B1_stress_m150_to_250,10000,250000,linear_last_2,384.9297811689087,384.9297811689087,385.5616170283294,False,False,False,True,True
B1_stress_m150_to_250,10000,250000,linear_last_20,377.6270357948843,377.6270357948843,377.75571554435663,False,False,False,False,True
B1_stress_m150_to_250,10000,250000,linear_last_5,384.543613074445,384.543613074445,384.5962286157584,False,False,False,True,True
B2_stress_0_to_300,10,100,least_squares_last_100,3922.71526799575,3922.715267995781,4296.814725013636,False,False,False,True,True
B2_stress_0_to_300,10,100,least_squares_last_20,3922.71526799575,3922.715267995781,4296.814725013636,False,False,False,True,True
B2_stress_0_to_300,10,100,least_squares_last_50,3922.71526799575,3922.715267995781,4296.814725013636,False,False,False,True,True
B2_stress_0_to_300,10,100,linear_last_10,4159.745646034997,4159.745646034994,4613.702102264187,False,False,False,True,True
B2_stress_0_to_300,10,100,linear_last_2,1998.151174715937,1998.151174715937,2093.587247561164,False,False,False,True,True
B2_stress_0_to_300,10,100,linear_last_20,4159.745646034997,4159.745646034994,4613.702102264187,False,False,False,True,True
B2_stress_0_to_300,10,100,linear_last_5,2447.865803616709,2447.8658036167108,2581.185274861885,False,False,False,True,True
B2_stress_0_to_300,10,500,least_squares_last_100,27896.942059207984,27896.9420592082,30427.40508196708,False,False,False,True,True
B2_stress_0_to_300,10,500,least_squares_last_20,27896.942059207984,27896.9420592082,30427.40508196708,False,False,False,True,True
B2_stress_0_to_300,10,500,least_squares_last_50,27896.942059207984,27896.9420592082,30427.40508196708,False,False,False,True,True
B2_stress_0_to_300,10,500,linear_last_10,29443.94653271179,29443.946532711787,32495.604923095965,False,False,False,True,True
B2_stress_0_to_300,10,500,linear_last_2,15336.06574252041,15336.06574252041,16047.80196121796,False,False,False,True,True
B2_stress_0_to_300,10,500,linear_last_20,29443.94653271179,29443.946532711787,32495.604923095965,False,False,False,True,True
B2_stress_0_to_300,10,500,linear_last_5,18271.177049622183,18271.1770496222,19230.16337727642,False,False,False,True,True
B2_stress_0_to_300,10,1000,least_squares_last_100,60136.15989669231,60136.15989669279,65535.52463886293,False,False,False,True,True
B2_stress_0_to_300,10,1000,least_squares_last_20,60136.15989669231,60136.15989669279,65535.52463886293,False,False,False,True,True
B2_stress_0_to_300,10,1000,least_squares_last_50,60136.15989669231,60136.15989669279,65535.52463886293,False,False,False,True,True
B2_stress_0_to_300,10,1000,linear_last_10,63417.52992918901,63417.52992918898,69922.40851420425,False,False,False,True,True
B2_stress_0_to_300,10,1000,linear_last_2,33493.13213987928,33493.13213987928,35034.773304412585,False,False,False,True,True
B2_stress_0_to_300,10,1000,linear_last_20,63417.52992918901,63417.52992918898,69922.40851420425,False,False,False,True,True
B2_stress_0_to_300,10,1000,linear_last_5,39718.83248536843,39718.83248536846,41784.91886771321,False,False,False,True,True
B2_stress_0_to_300,10,5000,least_squares_last_100,323237.4165138112,323237.4165138136,351886.1133000143,False,False,False,True,True
B2_stress_0_to_300,10,5000,least_squares_last_20,323237.4165138112,323237.4165138136,351886.1133000143,False,False,False,True,True
B2_stress_0_to_300,10,5000,least_squares_last_50,323237.4165138112,323237.4165138136,351886.1133000143,False,False,False,True,True
B2_stress_0_to_300,10,5000,linear_last_10,340556.353680659,340556.35368065897,375039.9074295616,False,False,False,True,True
B2_stress_0_to_300,10,5000,linear_last_2,182616.602925244,182616.602925244,190904.3920458971,False,False,False,True,True
B2_stress_0_to_300,10,5000,linear_last_20,340556.353680659,340556.35368065897,375039.9074295616,False,False,False,True,True
B2_stress_0_to_300,10,5000,linear_last_5,215475.5953690528,215475.59536905296,226531.38495438368,False,False,False,True,True
B2_stress_0_to_300,10,10000,least_squares_last_100,653485.2970582243,653485.2970582292,711254.3295353901,False,False,False,True,True
B2_stress_0_to_300,10,10000,least_squares_last_20,653485.2970582243,653485.2970582292,711254.3295353901,False,False,False,True,True
B2_stress_0_to_300,10,10000,least_squares_last_50,653485.2970582243,653485.2970582292,711254.3295353901,False,False,False,True,True
B2_stress_0_to_300,10,10000,linear_last_10,688383.8988680134,688383.8988680134,757910.4859685723,False,False,False,True,True
B2_stress_0_to_300,10,10000,linear_last_2,370126.6976061773,370126.6976061773,386867.3920126852,False,False,False,True,True
B2_stress_0_to_300,10,10000,linear_last_20,688383.8988680134,688383.8988680134,757910.4859685723,False,False,False,True,True
B2_stress_0_to_300,10,10000,linear_last_5,436339.3573161767,436339.35731617705,458657.7234409592,False,False,False,True,True
B2_stress_0_to_300,10,50000,least_squares_last_100,3298528.960406612,3298528.9604066364,3589332.02312489,False,False,False,True,True
B2_stress_0_to_300,10,50000,least_squares_last_20,3298528.960406612,3298528.9604066364,3589332.02312489,False,False,False,True,True
B2_stress_0_to_300,10,50000,least_squares_last_50,3298528.960406612,3298528.9604066364,3589332.02312489,False,False,False,True,True
B2_stress_0_to_300,10,50000,linear_last_10,3474105.4014802254,3474105.401480225,3824061.252260199,False,False,False,True,True
B2_stress_0_to_300,10,50000,linear_last_2,1872939.055385299,1872939.055385299,1957326.697197216,False,False,False,True,True
B2_stress_0_to_300,10,50000,linear_last_20,3474105.4014802254,3474105.401480225,3824061.252260199,False,False,False,True,True
B2_stress_0_to_300,10,50000,linear_last_5,2206057.935312431,2206057.935312432,2318507.095322388,False,False,False,True,True
B2_stress_0_to_300,10,100000,least_squares_last_100,6605721.216547981,6605721.216548029,7187827.689651595,False,False,False,True,True
B2_stress_0_to_300,10,100000,least_squares_last_20,6605721.216547981,6605721.216548029,7187827.689651595,False,False,False,True,True
B2_stress_0_to_300,10,100000,least_squares_last_50,6605721.216547981,6605721.216548029,7187827.689651595,False,False,False,True,True
B2_stress_0_to_300,10,100000,linear_last_10,6957151.187518102,6957151.187518099,7657656.589681952,False,False,False,True,True
B2_stress_0_to_300,10,100000,linear_last_2,3752291.588555417,3752291.588555417,3921241.461984625,False,False,False,True,True
B2_stress_0_to_300,10,100000,linear_last_20,6957151.187518102,6957151.187518099,7657656.589681952,False,False,False,True,True
B2_stress_0_to_300,10,100000,linear_last_5,4419055.065400859,4419055.065400862,4644172.260968579,False,False,False,True,True
B2_stress_0_to_300,10,150000,least_squares_last_100,9913088.713347731,9913088.713347806,10786499.461037608,False,False,False,True,True
B2_stress_0_to_300,10,150000,least_squares_last_20,9913088.713347731,9913088.713347806,10786499.461037608,False,False,False,True,True
B2_stress_0_to_300,10,150000,least_squares_last_50,9913088.713347731,9913088.713347806,10786499.461037608,False,False,False,True,True
B2_stress_0_to_300,10,150000,linear_last_10,10440372.710617114,10440372.71061711,11491428.69560692,False,False,False,True,True
B2_stress_0_to_300,10,150000,linear_last_2,5631815.331850299,5631815.331850299,5885327.7175047165,False,False,False,True,True
B2_stress_0_to_300,10,150000,linear_last_20,10440372.710617114,10440372.71061711,11491428.69560692,False,False,False,True,True
B2_stress_0_to_300,10,150000,linear_last_5,6632224.347432482,6632224.347432486,6970009.938503489,False,False,False,True,True
