Time_s,Cycle_Number,Phase_In_Cycle,U1_mm,EngStrain,RF1_N,Avg_S11_MPa,Avg_SDV1_p,Avg_SDV15_dp
4.370257854,4.370257854,0.3702578545,0.02594843693,0.002594843693,670.2000122,167.5500031,0.03075048327,0
4.390257835,4.390257835,0.3902578354,0.02194843814,0.002194843814,334.1999817,83.54999542,0.03075048327,0
4.410257816,4.410257816,0.4102578163,0.01794843748,0.001794843748,-1.800004601,-0.4500011504,0.03075048327,0
4.430257797,4.430257797,0.4302577972,0.01394843776,0.001394843776,-337.8000183,-84.45000458,0.03075048327,0
4.450257778,4.450257778,0.4502577782,0.009948437102,0.0009948437102,-673.7999878,-168.4499969,0.03075048327,0
4.470257759,4.470257759,0.4702577591,0.005948437378,0.0005948437378,-1009.799988,-252.4499969,0.03075048327,0
4.49025774,4.49025774,0.49025774,0.001948437537,0.0001948437537,-1345.800049,-336.4500122,0.03075048327,0
4.510257721,4.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1597.770264,-399.4425659,0.03085072711,0.0001002447825
4.530257702,4.530257702,0.5302577019,-0.006051562726,-0.0006051562726,-1727.349365,-431.8373413,0.03109656461,0.0002458376403
4.550257683,4.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.546875,-471.3867188,0.03130785748,0.0002112933289
4.570257664,4.570257664,0.5702576637,-0.01405156218,-0.001405156218,-2020.453125,-505.1132812,0.03154788911,0.0002400293597
4.590257645,4.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2143.449707,-535.8624268,0.03180129081,0.0002534020168
4.610257626,4.610257626,0.6102576256,-0.02205156162,-0.002205156162,-2252.997314,-563.2493286,0.03207084537,0.0002695554285
4.630257607,4.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2349.393555,-587.3483887,0.03235608712,0.0002852428588
4.650257587,4.650257587,0.6502575874,-0.03005156294,-0.003005156294,-2432.989014,-608.2472534,0.03265656158,0.0003004750179
4.670258045,4.670258045,0.6702580452,-0.03405156359,-0.003405156359,-2504.448242,-626.1120605,0.03297147527,0.0003149115073
4.690258026,4.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2564.669922,-641.1674805,0.03329975903,0.0003282825055
4.710258007,4.710258007,0.710258007,-0.04205156118,-0.004205156118,-2614.721191,-653.6802979,0.03364014253,0.0003403854789
4.730257988,4.730257988,0.730257988,-0.04605156183,-0.004605156183,-2655.773193,-663.9432983,0.03399123996,0.0003510963288
4.750257969,4.750257969,0.7502579689,-0.049948439,-0.0049948439,-2686.208496,-671.552124,0.0343443118,0.0003530729446
4.77025795,4.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2350.321045,-587.5802612,0.0343443118,0
4.790257931,4.790257931,0.7902579308,-0.04194843769,-0.004194843769,-2014.321045,-503.5802612,0.0343443118,0
4.810257912,4.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1678.321045,-419.5802612,0.0343443118,0
4.830257893,4.830257893,0.8302578926,-0.03394843638,-0.003394843638,-1342.321045,-335.5802612,0.0343443118,0
4.850257874,4.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1006.320984,-251.580246,0.0343443118,0
4.870257854,4.870257854,0.8702578545,-0.02594843693,-0.002594843693,-670.3209839,-167.580246,0.0343443118,0
4.890257835,4.890257835,0.8902578354,-0.02194843814,-0.002194843814,-334.3209839,-83.58024597,0.0343443118,0
4.910257816,4.910257816,0.9102578163,-0.01794843748,-0.001794843748,1.679009318,0.4197523296,0.0343443118,0
4.930257797,4.930257797,0.9302577972,-0.01394843776,-0.001394843776,337.6790161,84.41975403,0.0343443118,0
4.950257778,4.950257778,0.9502577782,-0.009948437102,-0.0009948437102,673.6790161,168.419754,0.0343443118,0
4.970257759,4.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1009.679016,252.419754,0.0343443118,0
4.99025774,4.99025774,0.99025774,-0.001948437537,-0.0001948437537,1345.678955,336.4197388,0.0343443118,0
5.010257721,5.010257721,0.01025772095,0.002051562537,0.0002051562537,1597.851929,399.4629822,0.0344443135,0.0001000029588
5.030257702,5.030257702,0.03025770187,0.006051562726,0.0006051562726,1727.35376,431.8384399,0.03469024599,0.000245930918
5.050257683,5.050257683,0.0502576828,0.01005156245,0.001005156245,1885.587646,471.3969116,0.03490149602,0.0002112490474
5.070257664,5.070257664,0.07025766373,0.01405156218,0.001405156218,2020.498413,505.1246033,0.0351415202,0.000240024965
5.090257645,5.090257645,0.09025764465,0.01805156283,0.001805156283,2143.505127,535.8762817,0.03539491072,0.0002533891529
5.110257626,5.110257626,0.1102576256,0.02205156162,0.002205156162,2253.062744,563.265686,0.0356644541,0.000269543496
5.130257607,5.130257607,0.1302576065,0.02605156228,0.002605156228,2349.468994,587.3672485,0.03594968468,0.0002852310718
5.150257587,5.150257587,0.1502575874,0.03005156294,0.003005156294,2433.073975,608.2684937,0.03625014797,0.0003004637256
5.170258045,5.170258045,0.1702580452,0.03405156359,0.003405156359,2504.541992,626.135498,0.03656504676,0.0003149009426
5.190258026,5.190258026,0.1902580261,0.03805156425,0.003805156425,2564.771729,641.1929321,0.03689331934,0.000328272843
5.210258007,5.210258007,0.210258007,0.04205156118,0.004205156118,2614.830322,653.7075806,0.03723369911,0.0003403768351
5.230257988,5.230257988,0.230257988,0.04605156183,0.004605156183,2655.888672,663.972168,0.03758478537,0.0003510887618
5.250257969,5.250257969,0.2502579689,0.049948439,0.0049948439,2686.329346,671.5823364,0.03793785349,0.0003530664835
5.27025795,5.27025795,0.2702579498,0.04594843835,0.004594843835,2350.441895,587.6104736,0.03793785349,0
5.290257931,5.290257931,0.2902579308,0.04194843769,0.004194843769,2014.441895,503.6104736,0.03793785349,0
5.310257912,5.310257912,0.3102579117,0.03794843704,0.003794843704,1678.441895,419.6104736,0.03793785349,0
5.330257893,5.330257893,0.3302578926,0.03394843638,0.003394843638,1342.441895,335.6104736,0.03793785349,0
5.350257874,5.350257874,0.3502578735,0.02994843759,0.002994843759,1006.441895,251.6104736,0.03793785349,0
5.370257854,5.370257854,0.3702578545,0.02594843693,0.002594843693,670.4418945,167.6104736,0.03793785349,0
5.390257835,5.390257835,0.3902578354,0.02194843814,0.002194843814,334.441925,83.61048126,0.03793785349,0
5.410257816,5.410257816,0.4102578163,0.01794843748,0.001794843748,-1.55809021,-0.3895225525,0.03793785349,0
5.430257797,5.430257797,0.4302577972,0.01394843776,0.001394843776,-337.558075,-84.38951874,0.03793785349,0
5.450257778,5.450257778,0.4502577782,0.009948437102,0.0009948437102,-673.5581055,-168.3895264,0.03793785349,0
5.470257759,5.470257759,0.4702577591,0.005948437378,0.0005948437378,-1009.558105,-252.3895264,0.03793785349,0
5.49025774,5.49025774,0.49025774,0.001948437537,0.0001948437537,-1345.558105,-336.3895264,0.03793785349,0
5.510257721,5.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1597.933716,-399.483429,0.03803761303,9.976120782e-05
5.530257702,5.530257702,0.5302577019,-0.006051562726,-0.0006051562726,-1727.358032,-431.8395081,0.03828363866,0.0002460241958
5.550257683,5.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.628418,-471.4071045,0.03849484399,0.0002112047368
5.570257664,5.570257664,0.5702576637,-0.01405156218,-0.001405156218,-2020.543701,-505.1359253,0.03873486444,0.0002400205849
5.590257645,5.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2143.560547,-535.8901367,0.03898824006,0.000253376289
5.610257626,5.610257626,0.6102576256,-0.02205156162,-0.002205156162,-2253.128174,-563.2820435,0.03925777227,0.0002695315634
5.630257607,5.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2349.544434,-587.3861084,0.03954299167,0.0002852193138
5.650257587,5.650257587,0.6502575874,-0.03005156294,-0.003005156294,-2433.158691,-608.2896729,0.03984344378,0.0003004524624
5.670258045,5.670258045,0.6702580452,-0.03405156359,-0.003405156359,-2504.635742,-626.1589355,0.04015833512,0.0003148903779
5.690258026,5.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2564.873535,-641.2183838,0.04048659652,0.0003282631806
5.710258007,5.710258007,0.710258007,-0.04205156118,-0.004205156118,-2614.939453,-653.7348633,0.04082696512,0.0003403681912
5.730257988,5.730257988,0.730257988,-0.04605156183,-0.004605156183,-2656.00415,-664.0010376,0.04117804766,0.0003510811948
5.750257969,5.750257969,0.7502579689,-0.049948439,-0.0049948439,-2686.450439,-671.6126099,0.04153110832,0.0003530600225
5.77025795,5.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2350.562744,-587.640686,0.04153110832,0
5.790257931,5.790257931,0.7902579308,-0.04194843769,-0.004194843769,-2014.562744,-503.640686,0.04153110832,0
5.810257912,5.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1678.562744,-419.640686,0.04153110832,0
5.830257893,5.830257893,0.8302578926,-0.03394843638,-0.003394843638,-1342.562744,-335.640686,0.04153110832,0
5.850257874,5.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1006.562805,-251.6407013,0.04153110832,0
5.870257854,5.870257854,0.8702578545,-0.02594843693,-0.002594843693,-670.5628052,-167.6407013,0.04153110832,0
5.890257835,5.890257835,0.8902578354,-0.02194843814,-0.002194843814,-334.5628052,-83.64070129,0.04153110832,0
5.910257816,5.910257816,0.9102578163,-0.01794843748,-0.001794843748,1.437203169,0.3593007922,0.04153110832,0
5.930257797,5.930257797,0.9302577972,-0.01394843776,-0.001394843776,337.4371948,84.35929871,0.04153110832,0
5.950257778,5.950257778,0.9502577782,-0.009948437102,-0.0009948437102,673.4371948,168.3592987,0.04153110832,0
5.970257759,5.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1009.437195,252.3592987,0.04153110832,0
5.99025774,5.99025774,0.99025774,-0.001948437537,-0.0001948437537,1345.437256,336.359314,0.04153110832,0
6.010257721,6.010257721,0.01025772095,0.002051562537,0.0002051562537,1598.015381,399.5038452,0.04163062572,9.951952961e-05
6.030257702,6.030257702,0.03025770187,0.006051562726,0.0006051562726,1727.362427,431.8406067,0.04187674448,0.0002461175318
6.050257683,6.050257683,0.0502576828,0.01005156245,0.001005156245,1885.669189,471.4172974,0.04208790511,0.0002111604263
6.070257664,6.070257664,0.07025766373,0.01405156218,0.001405156218,2020.588989,505.1472473,0.04232792184,0.0002400162048
6.090257645,6.090257645,0.09025764465,0.01805156283,0.001805156283,2143.615967,535.9039917,0.04258128256,0.0002533634542
6.110257626,6.110257626,0.1102576256,0.02205156162,0.002205156162,2253.193604,563.2984009,0.04285080358,0.0002695196599
6.130257607,6.130257607,0.1302576065,0.02605156228,0.002605156228,2349.619873,587.4049683,0.04313601181,0.0002852075268
6.150257587,6.150257587,0.1502575874,0.03005156294,0.003005156294,2433.243652,608.3109131,0.04343645275,0.0003004411701
6.170258045,6.170258045,0.1702580452,0.03405156359,0.003405156359,2504.729492,626.182373,0.04375133291,0.0003148798423
6.190258026,6.190258026,0.1902580261,0.03805156425,0.003805156425,2564.975342,641.2438354,0.04407958686,0.0003282535181
6.210258007,6.210258007,0.210258007,0.04205156118,0.004205156118,2615.048584,653.762146,0.04441994429,0.0003403595474
6.230257988,6.230257988,0.230257988,0.04605156183,0.004605156183,2656.119629,664.0299072,0.04477101937,0.0003510736278
6.250257969,6.250257969,0.2502579689,0.049948439,0.0049948439,2686.571289,671.6428223,0.04512407258,0.0003530535323
6.27025795,6.27025795,0.2702579498,0.04594843835,0.004594843835,2350.683594,587.6708984,0.04512407258,0
6.290257931,6.290257931,0.2902579308,0.04194843769,0.004194843769,2014.683594,503.6708984,0.04512407258,0
6.310257912,6.310257912,0.3102579117,0.03794843704,0.003794843704,1678.683594,419.6708984,0.04512407258,0
6.330257893,6.330257893,0.3302578926,0.03394843638,0.003394843638,1342.683594,335.6708984,0.04512407258,0
6.350257874,6.350257874,0.3502578735,0.02994843759,0.002994843759,1006.683655,251.6709137,0.04512407258,0
6.370257854,6.370257854,0.3702578545,0.02594843693,0.002594843693,670.6836548,167.6709137,0.04512407258,0
6.390257835,6.390257835,0.3902578354,0.02194843814,0.002194843814,334.6836548,83.6709137,0.04512407258,0
6.410257816,6.410257816,0.4102578163,0.01794843748,0.001794843748,-1.316355228,-0.3290888071,0.04512407258,0
6.430257797,6.430257797,0.4302577972,0.01394843776,0.001394843776,-337.3163452,-84.3290863,0.04512407258,0
6.450257778,6.450257778,0.4502577782,0.009948437102,0.0009948437102,-673.3163452,-168.3290863,0.04512407258,0
6.470257759,6.470257759,0.4702577591,0.005948437378,0.0005948437378,-1009.316345,-252.3290863,0.04512407258,0
6.49025774,6.49025774,0.49025774,0.001948437537,0.0001948437537,-1345.316406,-336.3291016,0.04512407258,0
6.510257721,6.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1598.097046,-399.5242615,0.04522335157,9.927790234e-05
6.530257702,6.530257702,0.5302577019,-0.006051562726,-0.0006051562726,-1727.366699,-431.8416748,0.04546955973,0.0002462108678
6.550257683,6.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.709839,-471.4274597,0.04568067566,0.0002111160866
6.570257664,6.570257664,0.5702576637,-0.01405156218,-0.001405156218,-2020.634155,-505.1585388,0.04592068866,0.0002400118392
6.590257645,6.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2143.671387,-535.9178467,0.0461740382,0.0002533505904
6.610257626,6.610257626,0.6102576256,-0.02205156162,-0.002205156162,-2253.259033,-563.3147583,0.04644354805,0.0002695077565
6.630257607,6.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2349.695068,-587.4237671,0.04672874138,0.0002851957397
6.650257587,6.650257587,0.6502575874,-0.03005156294,-0.003005156294,-2433.328369,-608.3320923,0.04702917114,0.0003004299069
6.670258045,6.670258045,0.6702580452,-0.03405156359,-0.003405156359,-2504.822998,-626.2057495,0.04734404385,0.0003148692776
6.690258026,6.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2565.077148,-641.2692871,0.04767228663,0.0003282438556
6.710258007,6.710258007,0.710258007,-0.04205156118,-0.004205156118,-2615.157715,-653.7894287,0.0480126366,0.0003403509036
6.730257988,6.730257988,0.730257988,-0.04605156183,-0.004605156183,-2656.234863,-664.0587158,0.04836370423,0.0003510660608
6.750257969,6.750257969,0.7502579689,-0.049948439,-0.0049948439,-2686.691895,-671.6729736,0.04871675,0.0003530470713
6.77025795,6.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2350.804443,-587.7011108,0.04871675,0
6.790257931,6.790257931,0.7902579308,-0.04194843769,-0.004194843769,-2014.804443,-503.7011108,0.04871675,0
6.810257912,6.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1678.804443,-419.7011108,0.04871675,0
6.830257893,6.830257893,0.8302578926,-0.03394843638,-0.003394843638,-1342.804443,-335.7011108,0.04871675,0
6.850257874,6.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1006.804443,-251.7011108,0.04871675,0
6.870257854,6.870257854,0.8702578545,-0.02594843693,-0.002594843693,-670.8044434,-167.7011108,0.04871675,0
6.890257835,6.890257835,0.8902578354,-0.02194843814,-0.002194843814,-334.8044434,-83.70111084,0.04871675,0
6.910257816,6.910257816,0.9102578163,-0.01794843748,-0.001794843748,1.195545077,0.2988862693,0.04871675,0
6.930257797,6.930257797,0.9302577972,-0.01394843776,-0.001394843776,337.1955566,84.29888916,0.04871675,0
6.950257778,6.950257778,0.9502577782,-0.009948437102,-0.0009948437102,673.1955566,168.2988892,0.04871675,0
6.970257759,6.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1009.195557,252.2988892,0.04871675,0
6.99025774,6.99025774,0.99025774,-0.001948437537,-0.0001948437537,1345.195557,336.2988892,0.04871675,0
7.010257721,7.010257721,0.01025772095,0.002051562537,0.0002051562537,1598.178711,399.5446777,0.04881578684,9.903634782e-05
7.030257702,7.030257702,0.03025770187,0.006051562726,0.0006051562726,1727.370972,431.8427429,0.04906209186,0.000246304262
7.050257683,7.050257683,0.0502576828,0.01005156245,0.001005156245,1885.750488,471.4376221,0.04927316308,0.0002110717469
7.070257664,7.070257664,0.07025766373,0.01405156218,0.001405156218,2020.679443,505.1698608,0.04951316863,0.0002400074882
7.090257645,7.090257645,0.09025764465,0.01805156283,0.001805156283,2143.726807,535.9317017,0.049766507,0.0002533377265
7.110257626,7.110257626,0.1102576256,0.02205156162,0.002205156162,2253.324219,563.3310547,0.05003600195,0.0002694958239
7.130257607,7.130257607,0.1302576065,0.02605156228,0.002605156228,2349.770264,587.4425659,0.05032118782,0.0002851839818
7.150257587,7.150257587,0.1502575874,0.03005156294,0.003005156294,2433.413086,608.3532715,0.05062160641,0.0003004186437
7.170258045,7.170258045,0.1702580452,0.03405156359,0.003405156359,2504.916748,626.229187,0.05093646422,0.000314858713
7.190258026,7.190258026,0.1902580261,0.03805156425,0.003805156425,2565.178955,641.2947388,0.05126469955,0.0003282341931
7.210258007,7.210258007,0.210258007,0.04205156118,0.004205156118,2615.266602,653.8166504,0.05160504207,0.0003403422597
7.230257988,7.230257988,0.230257988,0.04605156183,0.004605156183,2656.350342,664.0875854,0.05195609853,0.0003510584938
7.250257969,7.250257969,0.2502579689,0.049948439,0.0049948439,2686.812744,671.703186,0.05230914056,0.0003530406102
7.27025795,7.27025795,0.2702579498,0.04594843835,0.004594843835,2350.925293,587.7313232,0.05230914056,0
7.290257931,7.290257931,0.2902579308,0.04194843769,0.004194843769,2014.925171,503.7312927,0.05230914056,0
7.310257912,7.310257912,0.3102579117,0.03794843704,0.003794843704,1678.925171,419.7312927,0.05230914056,0
7.330257893,7.330257893,0.3302578926,0.03394843638,0.003394843638,1342.925171,335.7312927,0.05230914056,0
7.350257874,7.350257874,0.3502578735,0.02994843759,0.002994843759,1006.925232,251.731308,0.05230914056,0
7.370257854,7.370257854,0.3702578545,0.02594843693,0.002594843693,670.9252319,167.731308,0.05230914056,0
7.390257835,7.390257835,0.3902578354,0.02194843814,0.002194843814,334.9252319,83.73130798,0.05230914056,0
7.410257816,7.410257816,0.4102578163,0.01794843748,0.001794843748,-1.074773073,-0.2686932683,0.05230914056,0
7.430257797,7.430257797,0.4302577972,0.01394843776,0.001394843776,-337.0747681,-84.26869202,0.05230914056,0
7.450257778,7.450257778,0.4502577782,0.009948437102,0.0009948437102,-673.0747681,-168.268692,0.05230914056,0
7.470257759,7.470257759,0.4702577591,0.005948437378,0.0005948437378,-1009.074768,-252.268692,0.05230914056,0
7.49025774,7.49025774,0.49025774,0.001948437537,0.0001948437537,-1345.074829,-336.2687073,0.05230914056,0
7.510257721,7.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1598.260376,-399.565094,0.05240793526,9.879485879e-05
7.530257702,7.530257702,0.5302577019,-0.006051562726,-0.0006051562726,-1727.375122,-431.8437805,0.05265433341,0.0002463976562
7.550257683,7.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.79126,-471.4478149,0.05286535993,0.0002110273781
7.570257664,7.570257664,0.5702576637,-0.01405156218,-0.001405156218,-2020.724487,-505.1811218,0.05310536176,0.0002400031517
7.590257645,7.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2143.781982,-535.9454956,0.05335868895,0.0002533248626
7.610257626,7.610257626,0.6102576256,-0.02205156162,-0.002205156162,-2253.389648,-563.3474121,0.05362817273,0.0002694839204
7.630257607,7.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2349.845459,-587.4613647,0.0539133437,0.0002851721947
7.650257587,7.650257587,0.6502575874,-0.03005156294,-0.003005156294,-2433.497803,-608.3744507,0.05421375111,0.0003004073515
7.670258045,7.670258045,0.6702580452,-0.03405156359,-0.003405156359,-2505.010254,-626.2525635,0.05452860147,0.0003148481774
7.690258026,7.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2565.280762,-641.3201904,0.05485682562,0.0003282245307
7.710258007,7.710258007,0.710258007,-0.04205156118,-0.004205156118,-2615.375488,-653.8438721,0.05519715697,0.0003403336159
7.730257988,7.730257988,0.730257988,-0.04605156183,-0.004605156183,-2656.465576,-664.116394,0.0555482097,0.0003510509268
7.750257969,7.750257969,0.7502579689,-0.049948439,-0.0049948439,-2686.933594,-671.7333984,0.05590124428,0.0003530341201
7.77025795,7.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2351.045898,-587.7614746,0.05590124428,0
7.790257931,7.790257931,0.7902579308,-0.04194843769,-0.004194843769,-2015.046021,-503.7615051,0.05590124428,0
7.810257912,7.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1679.046021,-419.7615051,0.05590124428,0
7.830257893,7.830257893,0.8302578926,-0.03394843638,-0.003394843638,-1343.046021,-335.7615051,0.05590124428,0
7.850257874,7.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1007.045959,-251.7614899,0.05590124428,0
7.870257854,7.870257854,0.8702578545,-0.02594843693,-0.002594843693,-671.0459595,-167.7614899,0.05590124428,0
7.890257835,7.890257835,0.8902578354,-0.02194843814,-0.002194843814,-335.0459595,-83.76148987,0.05590124428,0
7.910257816,7.910257816,0.9102578163,-0.01794843748,-0.001794843748,0.9540390372,0.2385097593,0.05590124428,0
7.930257797,7.930257797,0.9302577972,-0.01394843776,-0.001394843776,336.9540405,84.23851013,0.05590124428,0
7.950257778,7.950257778,0.9502577782,-0.009948437102,-0.0009948437102,672.9540405,168.2385101,0.05590124428,0
7.970257759,7.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1008.954041,252.2385101,0.05590124428,0
7.99025774,7.99025774,0.99025774,-0.001948437537,-0.0001948437537,1344.953979,336.2384949,0.05590124428,0
8.010257721,8.010257721,0.01025772095,0.002051562537,0.0002051562537,1598.342041,399.5855103,0.05599979684,9.855342796e-05
8.030258179,8.030258179,0.03025817871,0.006051562726,0.0006051562726,1727.379272,431.8448181,0.05624628812,0.0002464910795
8.050257683,8.050257683,0.0502576828,0.01005156245,0.001005156245,1885.831787,471.4579468,0.05645726994,0.0002109829802
8.070258141,8.070258141,0.07025814056,0.01405156218,0.001405156218,2020.769653,505.1924133,0.05669726804,0.0002399988152
8.090257645,8.090257645,0.09025764465,0.01805156283,0.001805156283,2143.837402,535.9593506,0.05695058033,0.0002533120278
8.110258102,8.110258102,0.1102581024,0.02205156162,0.002205156162,2253.454834,563.3637085,0.05722005293,0.000269472017
8.130257607,8.130257607,0.1302576065,0.02605156228,0.002605156228,2349.920654,587.4801636,0.05750521272,0.0002851604368
8.150258064,8.150258064,0.1502580643,0.03005156294,0.003005156294,2433.58252,608.3956299,0.05780560896,0.0003003960883
8.170257568,8.170257568,0.1702575684,0.03405156359,0.003405156359,2505.10376,626.2759399,0.05812044814,0.0003148376127
8.190258026,8.190258026,0.1902580261,0.03805156425,0.003805156425,2565.382324,641.3455811,0.05844866112,0.0003282148682
8.21025753,8.21025753,0.2102575302,0.04205156118,0.004205156118,2615.484375,653.8710938,0.05878898874,0.0003403249721
8.230257988,8.230257988,0.230257988,0.04605156183,0.004605156183,2656.580811,664.1452026,0.05914003029,0.0003510433598
8.250257492,8.250257492,0.2502574921,0.049948439,0.0049948439,2687.054199,671.7635498,0.05949305743,0.000353027659
8.27025795,8.27025795,0.2702579498,0.04594843835,0.004594843835,2351.166748,587.791687,0.05949305743,0
8.290257454,8.290257454,0.2902574539,0.04194843769,0.004194843769,2015.166626,503.7916565,0.05949305743,0
8.310257912,8.310257912,0.3102579117,0.03794843704,0.003794843704,1679.166626,419.7916565,0.05949305743,0
8.330257416,8.330257416,0.3302574158,0.03394843638,0.003394843638,1343.166626,335.7916565,0.05949305743,0
8.350257874,8.350257874,0.3502578735,0.02994843759,0.002994843759,1007.166687,251.7916718,0.05949305743,0
8.370257378,8.370257378,0.3702573776,0.02594843693,0.002594843693,671.166687,167.7916718,0.05949305743,0
8.390257835,8.390257835,0.3902578354,0.02194843814,0.002194843814,335.1666565,83.79166412,0.05949305743,0
8.410257339,8.410257339,0.4102573395,0.01794843748,0.001794843748,-0.8333429694,-0.2083357424,0.05949305743,0
8.430257797,8.430257797,0.4302577972,0.01394843776,0.001394843776,-336.8333435,-84.20833588,0.05949305743,0
8.450258255,8.450258255,0.450258255,0.009948437102,0.0009948437102,-672.833313,-168.2083282,0.05949305743,0
8.470257759,8.470257759,0.4702577591,0.005948437378,0.0005948437378,-1008.833313,-252.2083282,0.05949305743,0
8.490258217,8.490258217,0.4902582169,0.001948437537,0.0001948437537,-1344.833374,-336.2083435,0.05949305743,0
8.510257721,8.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1598.423706,-399.6059265,0.05959137157,9.831206262e-05
8.530258179,8.530258179,0.5302581787,-0.006051562726,-0.0006051562726,-1727.383423,-431.8458557,0.05983795598,0.000246584561
8.550257683,8.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.872437,-471.4681091,0.06004889309,0.0002109385823
8.570258141,8.570258141,0.5702581406,-0.01405156218,-0.001405156218,-2020.814697,-505.2036743,0.06028888747,0.0002399944933
8.590257645,8.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2143.892578,-535.9731445,0.06054218858,0.0002532991639
8.610258102,8.610258102,0.6102581024,-0.02205156162,-0.002205156162,-2253.52002,-563.3800049,0.06081164628,0.0002694601135
8.630257607,8.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2349.99585,-587.4989624,0.0610967949,0.0002851486497
8.650258064,8.650258064,0.6502580643,-0.03005156294,-0.003005156294,-2433.667236,-608.4168091,0.06139717996,0.0003003848251
8.670257568,8.670257568,0.6702575684,-0.03405156359,-0.003405156359,-2505.197266,-626.2993164,0.06171200797,0.0003148270771
8.690258026,8.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2565.483887,-641.3709717,0.0620402135,0.0003282052057
8.71025753,8.71025753,0.7102575302,-0.04205156118,-0.004205156118,-2615.593262,-653.8983154,0.06238052994,0.0003403163282
8.730257988,8.730257988,0.730257988,-0.04605156183,-0.004605156183,-2656.696045,-664.1740112,0.06273156404,0.0003510357928
8.750257492,8.750257492,0.7502574921,-0.049948439,-0.0049948439,-2687.174805,-671.7937012,0.06308458745,0.000353021198
8.77025795,8.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2351.287354,-587.8218384,0.06308458745,0
8.790257454,8.790257454,0.7902574539,-0.04194843769,-0.004194843769,-2015.287354,-503.8218384,0.06308458745,0
8.810257912,8.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1679.287354,-419.8218384,0.06308458745,0
8.830257416,8.830257416,0.8302574158,-0.03394843638,-0.003394843638,-1343.287354,-335.8218384,0.06308458745,0
8.850257874,8.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1007.287292,-251.8218231,0.06308458745,0
8.870257378,8.870257378,0.8702573776,-0.02594843693,-0.002594843693,-671.2872925,-167.8218231,0.06308458745,0
8.890257835,8.890257835,0.8902578354,-0.02194843814,-0.002194843814,-335.287323,-83.82183075,0.06308458745,0
8.910257339,8.910257339,0.9102573395,-0.01794843748,-0.001794843748,0.7126849294,0.1781712323,0.06308458745,0
8.930257797,8.930257797,0.9302577972,-0.01394843776,-0.001394843776,336.712677,84.17816925,0.06308458745,0
8.950258255,8.950258255,0.950258255,-0.009948437102,-0.0009948437102,672.7127075,168.1781769,0.06308458745,0
8.970257759,8.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1008.712708,252.1781769,0.06308458745,0
8.990258217,8.990258217,0.9902582169,-0.001948437537,-0.0001948437537,1344.712646,336.1781616,0.06308458745,0
9.010257721,9.010257721,0.01025772095,0.002051562537,0.0002051562537,1598.505249,399.6263123,0.06318265945,9.807076276e-05
9.030258179,9.030258179,0.03025817871,0.006051562726,0.0006051562726,1727.387451,431.8468628,0.06342933327,0.0002466780425
9.050257683,9.050257683,0.0502576828,0.01005156245,0.001005156245,1885.913086,471.4782715,0.0636402294,0.0002108941699
