case_name,base_cycle,target_cycle,jump_size,method,strain_range_reference,predicted_strain_mean,reference_strain_mean,strain_mean_normalized_error_percent,predicted_ratcheting_strain,reference_ratcheting_strain,ratcheting_strain_normalized_error_percent,predicted_strain_max,reference_strain_max,strain_max_normalized_error_percent,max_normalized_error_percent,drift_direction_ok,finite,accepted,requested_target_cycle,adaptive_candidate
B1_stress_m150_to_250,10000,10078,78,least_squares_local_linear,0.0032863660259108,0.39287478751104316,0.392874855317498,0.002063265452029003,0.37890482910082873,0.3789048969072836,0.002063265452029003,0.39451797006413,0.3945180383304534,0.0020772586768867543,0.0020772586768867543,True,True,True,50000,True
B1_stress_m150_to_250,10000,10039,39,least_squares_local_linear,0.0032863661729154,0.3914230990109806,0.391423126616236,0.0008399932923606133,0.3774531406007662,0.3774531682060216,0.0008399932923606133,0.39306628173364994,0.3930663097026937,0.0008510629149665579,0.0008510629149665579,True,True,True,50000,True
B1_stress_m150_to_250,10000,10019,19,least_squares_local_linear,0.0032863661857105,0.3906786433699229,0.3906786570152292,0.0004152095506922524,0.3767086849597085,0.3767086986050148,0.0004152095523813871,0.39232182617955763,0.3923218401080845,0.000423827598640158,0.000423827598640158,True,True,True,50000,True
B1_stress_m150_to_250,10000,10009,9,least_squares_local_linear,0.0032863656582494,0.39030641554939405,0.390306424455231,0.00027099348894514563,0.3763364571391796,0.3763364660450166,0.00027099348894514563,0.3919495984025114,0.3919496072843557,0.0002702634211677503,0.00027099348894514563,True,True,True,50000,True
B1_stress_m150_to_250,10000,10004,4,least_squares_local_linear,0.003286366510568,0.39012030163912964,0.390120305664021,0.00012247238254458974,0.3761503432289152,0.3761503472538066,0.00012247238254458974,0.39176348451398835,0.391763488919305,0.00013404824607495333,0.00013404824607495333,True,True,True,50000,True
B1_stress_m150_to_250,10000,10002,2,least_squares_local_linear,0.0032863661634468,0.3900458560750239,0.3900458580087834,5.8841875484880156e-05,0.3760758976648095,0.376075899598569,5.8841877174014856e-05,0.3916890389585791,0.3916890410905069,6.487188873462266e-05,6.487188873462266e-05,True,True,True,50000,True
B1_stress_m150_to_250,10000,10001,1,least_squares_local_linear,0.0032863662037929,0.390008633292971,0.3900086339476114,1.9919887570707293e-05,0.37603867488275655,0.376038675537397,1.9919887570707293e-05,0.3916518161808745,0.3916518170495079,2.6431424058532848e-05,2.6431424058532848e-05,True,True,True,50000,True
B1_stress_m150_to_250,10000,50000,40000,power_law_fit,0.0032863566692824,1.8109406981039253,1.8783190811234236,2050.2456002199797,1.8496346957658898,1.864349122713209,447.7428480254449,1.8067799421082018,1.8799622594580647,2226.8525517603907,2226.8525517603907,True,True,False,50000,False
B1_stress_m150_to_250,10000,30000,20000,power_law_fit,0.0032863572511532,1.112354693897566,1.13419643423904,664.6185631160381,1.1155327050918245,1.1202264758288256,142.82594308193669,1.1120926650680505,1.1358396128646169,722.5917933369374,722.5917933369374,True,True,False,50000,True
B1_stress_m150_to_250,10000,20000,10000,power_law_fit,0.0032863580260891,0.7555071670395688,0.7621339022010258,201.64373780489004,0.7467463099980614,0.7481639437908114,43.13692487233667,0.7565680369118706,0.7637770812140704,219.36271839434593,219.36271839434593,True,True,False,50000,True
B1_stress_m150_to_250,10000,15000,5000,power_law_fit,0.0032863619890463,0.5741658807436202,0.576071857300783,57.99654948285111,0.5616926338962933,0.5621018988905686,12.45343622033743,0.5756410482599181,0.5777150382953062,63.10899536633143,63.10899536633143,True,True,False,50000,True
B1_stress_m150_to_250,10000,12500,2500,power_law_fit,0.0032863643802831,0.4824945036308447,0.4830253079523933,16.151718437956394,0.4689416414055628,0.4690553495421788,3.4599978413285744,0.4840907427022284,0.4846684901425348,17.58013943227593,17.58013943227593,True,True,False,50000,True
B1_stress_m150_to_250,10000,11250,1250,power_law_fit,0.003286365322603,0.4363512299194585,0.4364992733449596,4.5047768877930485,0.4224977272369236,0.4225293149347451,0.9611742676405497,0.4379812855607375,0.4381424560062611,4.904215743000523,4.904215743000523,True,True,False,50000,True
B1_stress_m150_to_250,10000,10625,625,power_law_fit,0.0032863649730215,0.4131926600673703,0.413235716214628,1.3101450268350983,0.3992565133366254,0.3992657578044136,0.28129766061001454,0.4148320280107371,0.4148788987011388,1.4262168318639086,1.4262168318639086,True,True,False,50000,True
B1_stress_m150_to_250,10000,10312,312,power_law_fit,0.0032863659986774,0.4015715381972139,0.4015850281929428,0.4104836690221036,0.387612161833881,0.3876150697827284,0.0884852401896747,0.4032135263568198,0.4032282111922815,0.44684114513271783,0.44684114513271783,True,True,True,50000,True
B1_stress_m150_to_250,10000,10156,156,power_law_fit,0.0032863651795853,0.39577352005767025,0.3957782781707182,0.14478345490971578,0.38180725819195666,0.3818083197605038,0.032302208948570055,0.3974162854015497,0.3974214607605109,0.15747972846449068,0.15747972846449068,True,True,True,50000,True
B1_stress_m150_to_250,10000,10078,78,power_law_fit,0.0032863660259108,0.3928729808347615,0.392874855317498,0.05703816074337677,0.3789044688310576,0.3789048969072836,0.013025823130827478,0.3945160002872398,0.3945180383304534,0.06201510110294335,0.06201510110294335,True,True,True,50000,True
B1_stress_m150_to_250,10000,10039,39,power_law_fit,0.0032863661729154,0.3914223250831717,0.391423126616236,0.02438964564921195,0.37745298899837765,0.3774531682060216,0.005453063795007791,0.393065437637304,0.3930663097026937,0.026535855829636305,0.026535855829636305,True,True,True,50000,True
B1_stress_m150_to_250,10000,10019,19,power_law_fit,0.0032863661857105,0.39067829872579646,0.3906786570152292,0.010902297932942536,0.3767086182446894,0.3767086986050148,0.002445263884437885,0.3923214502004416,0.3923218401080845,0.011864400400362537,0.011864400400362537,True,True,True,50000,True
B1_stress_m150_to_250,10000,10009,9,power_law_fit,0.0032863656582494,0.39030625997804946,0.390306424455231,0.005004835086696875,0.37633642723069255,0.3763364660450166,0.0011810713739416332,0.3919494286639404,0.3919496072843557,0.005435196014894755,0.005435196014894755,True,True,True,50000,True
B1_stress_m150_to_250,10000,10004,4,power_law_fit,0.003286366510568,0.39012023420412106,0.390120305664021,0.002174434887650082,0.37615033031274736,0.3761503472538066,0.0005154951271455031,0.3917634109326643,0.391763488919305,0.0023730354009517105,0.0023730354009517105,True,True,True,50000,True
B1_stress_m150_to_250,10000,10002,2,power_law_fit,0.0032863661634468,0.39004582269916516,0.3900458580087834,0.001074427391019968,0.3760758912820419,0.376075899598569,0.0002530614885865371,0.3916890025396163,0.3916890410905069,0.0011730552431951774,0.0011730552431951774,True,True,True,50000,True
B1_stress_m150_to_250,10000,10001,1,power_law_fit,0.0032863662037929,0.390008616690462,0.3900086339476114,0.0005251134037273439,0.3760386717102038,0.376038675537397,0.0001164566877721379,0.39165179806432765,0.3916518170495079,0.000577695213616497,0.000577695213616497,True,True,True,50000,True
B1_stress_m150_to_250,10000,50000,40000,log_cycle_fit,0.0032863566692824,0.9830819498566176,1.8783190811234236,27241.02163452294,0.9691119914463978,1.864349122713209,27241.021634523095,0.9847250911767906,1.8799622594580647,27241.022760830023,27241.022760830023,True,True,False,50000,False
B1_stress_m150_to_250,10000,30000,20000,log_cycle_fit,0.0032863572511532,0.7948323386832165,1.13419643423904,10326.451740349865,0.780862380272998,1.1202264758288256,10326.451740349985,0.7964754931981095,1.1358396128646169,10326.452474009719,10326.452474009719,True,True,False,50000,True
B1_stress_m150_to_250,10000,20000,10000,log_cycle_fit,0.0032863580260891,0.6454102161533773,0.7621339022010258,3551.7641450208766,0.6314402577431607,0.7481639437908114,3551.7641450209444,0.6470533811415091,0.7637770812140704,3551.7645717824366,3551.7645717824366,True,True,False,50000,True
B1_stress_m150_to_250,10000,15000,5000,log_cycle_fit,0.0032863619890463,0.5393935330407563,0.576071857300783,1116.0768163178132,0.525423574630541,0.5621018988905686,1116.0768163178402,0.5410367054597698,0.5777150382953062,1116.0770772601493,1116.0770772601493,True,True,False,50000,True
B1_stress_m150_to_250,10000,12500,2500,log_cycle_fit,0.0032863643802831,0.4722043385716982,0.4830253079523933,329.2687033007259,0.4582343801614829,0.4690553495421788,329.2687033007512,0.4738475157001108,0.4846684901425348,329.2688573228713,329.2688573228713,True,True,False,50000,True
B1_stress_m150_to_250,10000,11250,1250,log_cycle_fit,0.003286365322603,0.43337684992813486,0.4364992733449596,95.01145217633865,0.41940689151792043,0.4225293149347451,95.01145217633696,0.43502002977802917,0.4381424560062611,95.0115377239556,95.0115377239556,True,True,False,50000,True
B1_stress_m150_to_250,10000,10625,625,log_cycle_fit,0.0032863649730215,0.4123128142180005,0.413235716214628,28.082760259552476,0.39834285580778606,0.3992657578044136,28.082760259552476,0.4139559955443071,0.4148788987011388,28.08279556312236,28.08279556312236,True,True,False,50000,True
B1_stress_m150_to_250,10000,10312,312,log_cycle_fit,0.0032863659986774,0.40129352325340173,0.4015850281929428,8.87013009684163,0.3873235648431873,0.3876150697827284,8.870130096843319,0.4029367053520683,0.4032282111922815,8.87015750316668,8.87015750316668,True,True,False,50000,True
B1_stress_m150_to_250,10000,10156,156,log_cycle_fit,0.0032863651795853,0.3956759465752139,0.3957782781707182,3.1138230206430255,0.38170598816499945,0.3818083197605038,3.1138230206430255,0.3973191290676255,0.3974214607605109,3.11382598382704,3.11382598382704,True,True,False,50000,True
B1_stress_m150_to_250,10000,10078,78,log_cycle_fit,0.0032863660259108,0.3928347164041347,0.392874855317498,1.2213768352894434,0.3788647579939203,0.3789048969072836,1.2213768352894434,0.3944778990956928,0.3945180383304534,1.221386615006466,1.221386615006466,True,True,False,50000,True
B1_stress_m150_to_250,10000,10039,39,log_cycle_fit,0.0032863661729154,0.3914058443423437,0.391423126616236,0.5258779144800421,0.3774358859321293,0.3774531682060216,0.5258779144800421,0.3930490271340537,0.3930663097026937,0.5258868832819104,0.5258868832819104,True,True,True,50000,True
B1_stress_m150_to_250,10000,10019,19,log_cycle_fit,0.0032863661857105,0.3906709347396279,0.3906786570152292,0.23497915828384203,0.37670097632941346,0.3767086986050148,0.23497915828553118,0.3923141175828491,0.3923218401080845,0.23498675433604893,0.23498675433604893,True,True,True,50000,True
B1_stress_m150_to_250,10000,10009,9,log_cycle_fit,0.0032863656582494,0.39030292961802304,0.390306424455231,0.1063435287302767,0.3763329712078086,0.3763364660450166,0.1063435287302767,0.39194611248703787,0.3919496072843557,0.1063423149229622,0.1063435287302767,True,True,True,50000,True
B1_stress_m150_to_250,10000,10004,4,log_cycle_fit,0.003286366510568,0.39011878915641407,0.390120305664021,0.04614541932736415,0.37614883074619965,0.3761503472538066,0.04614541932736415,0.3917619720383359,0.391763488919305,0.04615678026879627,0.04615678026879627,True,True,True,50000,True
B1_stress_m150_to_250,10000,10002,2,log_cycle_fit,0.0032863661634468,0.39004510720112495,0.3900458580087834,0.02284613524764623,0.37607514879091053,0.376075899598569,0.022846135249335365,0.3916882900882111,0.3916890410905069,0.022852057818415983,0.022852057818415983,True,True,True,50000,True
B1_stress_m150_to_250,10000,10001,1,log_cycle_fit,0.0032863662037929,0.39000826069825434,0.3900086339476114,0.011357509600047336,0.37603830228804036,0.376038675537397,0.011357509586534259,0.3916514435879233,0.3916518170495079,0.011363967416984963,0.011363967416984963,True,True,True,50000,True
B1_stress_m150_to_250,10000,50000,40000,quadratic_curvature_limited,0.0032863566692824,1.8749550919646425,1.8783190811234236,102.36226609924425,1.8609851335542154,1.864349122713209,102.36226610571029,1.8765860856004768,1.8799622594580647,102.73303227081374,102.73303227081374,True,True,False,50000,False
B1_stress_m150_to_250,10000,30000,20000,quadratic_curvature_limited,0.0032863572511532,1.1344200324568523,1.13419643423904,6.803831742084582,1.1204500740466348,1.1202264758288256,6.80383174198999,1.1360631035982391,1.1358396128646169,6.800561124139588,6.803831742084582,True,True,False,50000,True
B1_stress_m150_to_250,10000,20000,10000,quadratic_curvature_limited,0.0032863580260891,0.7626849167886532,0.7621339022010258,16.766724235555593,0.7487149583784631,0.7481639437908114,16.766724236295435,0.7643295395248085,0.7637770812140704,16.810655027613752,16.810655027613752,True,True,False,50000,True
B1_stress_m150_to_250,10000,15000,5000,quadratic_curvature_limited,0.0032863619890463,0.5764504624759776,0.576071857300783,11.520495199753812,0.5624805040657819,0.5621018988905686,11.520495200321362,0.5780947392200152,0.5777150382953062,11.553837525340532,11.553837525340532,True,True,False,50000,True
B1_stress_m150_to_250,10000,12500,2500,quadratic_curvature_limited,0.0032863643802831,0.48324151119999587,0.4830253079523933,6.578797193023097,0.4692715527897924,0.4690553495421788,6.578797193357546,0.48488533450059906,0.4846684901425348,6.598305390760076,6.598305390760076,True,True,False,50000,True
B1_stress_m150_to_250,10000,11250,1250,quadratic_curvature_limited,0.003286365322603,0.436614104532094,0.4364992733449596,3.494169876508061,0.42264414612188544,0.4225293149347451,3.4941698766887983,0.43825763099913606,0.4381424560062611,3.5046314566062615,3.5046314566062615,True,True,False,50000,True
B1_stress_m150_to_250,10000,10625,625,quadratic_curvature_limited,0.0032863649730215,0.4132946684406653,0.413235716214628,1.793842939577707,0.3993247100304539,0.3992657578044136,1.7938429396689202,0.41493802896296594,0.4148788987011388,1.7992603473000512,1.7992603473000512,True,True,False,50000,True
B1_stress_m150_to_250,10000,10312,312,quadratic_curvature_limited,0.0032863659986774,0.4016148585980147,0.4015850281929428,0.9077018531695549,0.38764490018780184,0.3876150697827284,0.9077018532151615,0.40325813162384655,0.4032282111922815,0.9104412465642612,0.9104412465642612,True,True,True,50000,True
B1_stress_m150_to_250,10000,10156,156,quadratic_curvature_limited,0.0032863651795853,0.3957932536050358,0.3957782781707182,0.45568381781296075,0.38182329519482217,0.3818083197605038,0.45568381783660866,0.39743648192807585,0.3974214607605109,0.4570754235797175,0.4570754235797175,True,True,True,50000,True
B1_stress_m150_to_250,10000,10078,78,quadratic_curvature_limited,0.0032863660259108,0.39288236182061925,0.392874855317498,0.22841348352781077,0.3789124034104052,0.3789048969072836,0.22841348353963473,0.3945255675192648,0.3945180383304534,0.22910378065177286,0.22910378065177286,True,True,True,50000,True
B1_stress_m150_to_250,10000,10039,39,quadratic_curvature_limited,0.0032863661729154,0.3914268936064293,0.391423126616236,0.11462478601205578,0.37745693519621504,0.3774531682060216,0.11462478601712318,0.3930700879246278,0.3930663097026937,0.1149665537952004,0.1149665537952004,True,True,True,50000,True
B1_stress_m150_to_250,10000,10019,19,quadratic_curvature_limited,0.0032863661857105,0.3906804938779298,0.3906786570152292,0.05589342747613898,0.37671053546771543,0.3767086986050148,0.05589342747613898,0.3923236823423522,0.3923218401080845,0.05605687752328777,0.05605687752328777,True,True,True,50000,True
B1_stress_m150_to_250,10000,10009,9,quadratic_curvature_limited,0.0032863656582494,0.39030729254609414,0.390306424455231,0.026414920109649912,0.3763373341358798,0.3763364660450166,0.026414920111339047,0.39195047807914135,0.3919496072843557,0.026497197093147937,0.026497197093147937,True,True,True,50000,True
B1_stress_m150_to_250,10000,10004,4,quadratic_curvature_limited,0.003286366510568,0.3901206915132799,0.390120305664021,0.011740907705707838,0.37615073310306546,0.3761503472538066,0.011740907705707838,0.3917638755795176,0.391763488919305,0.011765584006737528,0.011765584006737528,True,True,True,50000,True
B1_stress_m150_to_250,10000,10002,2,quadratic_curvature_limited,0.0032863661634468,0.3900460510316668,0.3900458580087834,0.005873444217689284,0.3760760926214524,0.376075899598569,0.005873444217689284,0.39168923451097143,0.3916890410905069,0.005885542112899606,0.005885542112899606,True,True,True,50000,True
B1_stress_m150_to_250,10000,10001,1,quadratic_curvature_limited,0.0032863662037929,0.39000873077618436,0.3900086339476114,0.00294637197843976,0.37603877236596994,0.376038675537397,0.00294637197843976,0.39165191396197757,0.3916518170495079,0.002948924850447918,0.002948924850447918,True,True,True,50000,True
B1_stress_m150_to_250,50000,100000,50000,local_linear,0.0032863479399471,3.738602226610909,3.737831541370445,23.45111517548236,3.72463226820011,3.723861582960231,23.451115157672024,3.7402454829539096,3.739474715340419,23.453621697254466,23.453621697254466,True,True,False,100000,False
B1_stress_m150_to_250,50000,75000,25000,local_linear,0.0032863474294191,2.8084606538671664,2.8081568896667592,9.243216273722263,2.794490695456659,2.794186931256545,9.24321626480358,2.810103871205987,2.809800063381469,9.24454370826554,9.24454370826554,True,True,False,100000,True
B1_stress_m150_to_250,50000,62500,12500,local_linear,0.0032863485924088,2.343389867495295,2.343313154612315,2.334289282546722,2.329419909084934,2.329343196202101,2.3342892780873825,2.345033065332026,2.34495632890852,2.3350055950666855,2.3350055950666855,True,True,False,100000,True
B1_stress_m150_to_250,50000,56250,6250,local_linear,0.0032863543229777,2.110854474309359,2.110843858770875,0.3230186839570683,2.0968845158990717,2.0968739003606607,0.32301868172740245,2.1124976623950453,2.1124870359323635,0.3233510947829545,0.3233510947829545,True,True,True,100000,True
B1_stress_m150_to_250,50000,53125,3125,local_linear,0.0032863560140967,1.9945867777163915,1.9945867165727988,0.0018605285724113553,1.9806168193061402,1.9806167581625844,0.0018605274508224508,1.996229960926555,1.9962298945798476,0.0020188533188953044,0.0020188533188953044,True,True,True,100000,True
B1_stress_m150_to_250,50000,51562,1562,local_linear,0.0032863570171826,1.9364343265884527,1.936434469249855,0.0043410196001577835,1.9224643681782196,1.9224645108396403,0.004341020160952064,1.938077507360075,1.9380776477584465,0.004272158224478602,0.004341020160952064,True,True,True,100000,True
B1_stress_m150_to_250,50000,50781,781,local_linear,0.0032863566135057,1.9073767038559382,1.907376913559942,0.006381048334124403,1.8934067454457144,1.893406955149728,0.006381048624656415,1.90901988340907,1.9090200918666949,0.0063431224743778925,0.006381048624656415,True,True,True,100000,True
B1_stress_m150_to_250,50000,50390,390,local_linear,0.0032863570017107,1.892829289658226,1.892829422444497,0.0040405309289493424,1.8788593312480069,1.8788594640342824,0.004040531064080495,1.8944724686013323,1.8944726009453523,0.004027073744462682,0.004040531064080495,True,True,True,100000,True
B1_stress_m150_to_250,50000,50195,195,local_linear,0.0032863569511429,1.8855741853908248,1.8855742832515567,0.0029777876663200455,1.871604226980608,1.8716043248413428,0.0029777877541552963,1.8872173640296985,1.887217461727129,0.002972818589713431,0.0029777877541552963,True,True,True,100000,True
B1_stress_m150_to_250,50000,50097,97,local_linear,0.0032863568603009,1.8819280304256694,1.8819280557031928,0.0007691655070422688,1.8679580720154536,1.8679580972929788,0.0007691655610947322,1.8835712089116468,1.883571234133344,0.0007674667800050433,0.0007691655610947322,True,True,True,100000,True
B1_stress_m150_to_250,50000,50048,48,local_linear,0.0032863569082697,1.8801049529430915,1.8801049636436156,0.0003256044404515122,1.8661349945328765,1.866135005233401,0.00032560445396462783,1.8817481313526208,1.8817481420977504,0.0003269617383272458,0.0003269617383272458,True,True,True,100000,True
B1_stress_m150_to_250,50000,50024,24,local_linear,0.0032863567509515,1.8792120170332576,1.879212021429818,0.00013378220267063813,1.8652420586230427,1.865242063019604,0.00013378222969687072,1.8808551954053427,1.8808551998052936,0.00013388536855704465,0.00013388536855704465,True,True,True,100000,True
B1_stress_m150_to_250,50000,50012,12,local_linear,0.0032863569562422,1.8787655490783406,1.8787655546207365,0.00016864862671269482,1.8647955906681257,1.864795596210522,0.00016864864022581028,1.8804087274317036,1.8804087330988577,0.00017244487299479188,0.00017244487299479188,True,True,True,100000,True
B1_stress_m150_to_250,50000,50006,6,local_linear,0.0032863567942591,1.8785423151008822,1.8785423162454056,3.4826509616068036e-05,1.8645723566906673,1.8645723578351916,3.482653664230028e-05,1.8801854934448843,1.8801854946425356,3.6443130993862624e-05,3.6443130993862624e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,50003,3,local_linear,0.003286356891597,1.8784306981121528,1.878430699729046,4.920017330015436e-05,1.8644607397019382,1.864460741318832,4.920019356982795e-05,1.8800738764514744,1.8800738781748447,5.244014549160913e-05,5.244014549160913e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,50001,1,local_linear,0.0032863573053814,1.8783562867863333,1.8783562873303927,1.6555091658966726e-05,1.8643863283761186,1.8643863289201783,1.6555098415523737e-05,1.8799994651225347,1.8799994659830837,2.6185496142216413e-05,2.6185496142216413e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,100000,50000,least_squares_local_linear,0.0032863479399471,3.7386042683489302,3.737831541370445,23.513243046865078,3.7246343099386534,3.723861582960231,23.513243044946208,3.740247446153808,3.739474715340419,23.513359738828925,23.513359738828925,True,True,False,100000,False
B1_stress_m150_to_250,50000,75000,25000,least_squares_local_linear,0.0032863474294191,2.8084616747361766,2.8081568896667592,9.274280214225833,2.7944917163259313,2.794186931256545,9.274280213279912,2.810104852805936,2.809800063381469,9.274412733679354,9.274412733679354,True,True,False,100000,True
B1_stress_m150_to_250,50000,62500,12500,least_squares_local_linear,0.0032863485924088,2.3433903779298006,2.343313154612315,2.3498212473222444,2.32942041951957,2.329343196202101,2.3498212468222577,2.345033556132001,2.34495632890852,2.3499401025020035,2.3499401025020035,True,True,False,100000,True
B1_stress_m150_to_250,50000,56250,6250,least_squares_local_linear,0.0032863543229777,2.1108547295266122,2.110843858770875,0.3307846528096814,2.0968847711163896,2.0968739003606607,0.330784652552932,2.1124979077950323,2.1124870359323635,0.3308183354661029,0.3308183354661029,True,True,True,100000,True
B1_stress_m150_to_250,50000,53125,3125,least_squares_local_linear,0.0032863560140967,1.9945869053250176,1.9945867165727988,0.005743510987068034,1.9806169469147992,1.9806167581625844,0.00574351086544996,1.9962300836265487,1.9962298945798476,0.005752471745950248,0.005752471745950248,True,True,True,100000,True
B1_stress_m150_to_250,50000,51562,1562,least_squares_local_linear,0.0032863570171826,1.9364343903723484,1.936434469249855,0.0024001502610320603,1.9224644319621318,1.9224645108396403,0.0024001503218410787,1.9380775686904397,1.9380776477584465,0.0024059469617927977,0.0024059469617927977,True,True,True,100000,True
B1_stress_m150_to_250,50000,50781,781,least_squares_local_linear,0.0032863566135057,1.907376735747886,1.907376913559942,0.0054106135487372795,1.8934067773376704,1.893406955149728,0.00541061358927663,1.9090199140742523,1.9090200918666949,0.005410016728417731,0.00541061358927663,True,True,True,100000,True
B1_stress_m150_to_250,50000,50390,390,least_squares_local_linear,0.0032863570017107,1.8928293055837826,1.892829422444497,0.003555934865803819,1.8788593471735675,1.8788594640342824,0.003555934879316934,1.8944724839142915,1.8944726009453523,0.003561118307638071,0.003561118307638071,True,True,True,100000,True
B1_stress_m150_to_250,50000,50195,195,least_squares_local_linear,0.0032863569511429,1.885574193353603,1.8855742832515567,0.0027354896343972767,1.8716042349433881,1.8716043248413428,0.0027354896614235078,1.8872173716861782,1.887217461727129,0.0027398408643379744,0.0027398408643379744,True,True,True,100000,True
B1_stress_m150_to_250,50000,50097,97,least_squares_local_linear,0.0032863568603009,1.8819280343866411,1.8819280557031928,0.000648637763368207,1.8679580759764263,1.8679580972929788,0.0006486377903944386,1.8835712127202544,1.883571234133344,0.0006515752985446273,0.0006515752985446273,True,True,True,100000,True
B1_stress_m150_to_250,50000,50048,48,least_squares_local_linear,0.0032863569082697,1.88010495490316,1.8801049636436156,0.0002659618451211882,1.8661349964929455,1.866135005233401,0.0002659618451211882,1.8817481332372925,1.8817481420977504,0.00026961337950315165,0.00026961337950315165,True,True,True,100000,True
B1_stress_m150_to_250,50000,50024,24,least_squares_local_linear,0.0032863567509515,1.8792120180132919,1.879212021429818,0.00010396090357792787,1.8652420596030772,1.865242063019604,0.00010396092384760231,1.8808551963476787,1.8808551998052936,0.0001052111843940829,0.0001052111843940829,True,True,True,100000,True
B1_stress_m150_to_250,50000,50012,12,least_squares_local_linear,0.0032863569562422,1.8787655495683577,1.8787655546207365,0.00015373797809777157,1.864795591158143,1.864795596210522,0.0001537379848543293,1.8804087279028716,1.8804087330988577,0.00015810778180891415,0.00015810778180891415,True,True,True,100000,True
B1_stress_m150_to_250,50000,50006,6,least_squares_local_linear,0.0032863567942591,1.8785423153458907,1.8785423162454056,2.737118831941575e-05,1.864572356935676,1.8645723578351916,2.7371208589089936e-05,1.8801854936804683,1.8801854946425356,2.9274585047589257e-05,2.9274585047589257e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,50003,3,least_squares_local_linear,0.003286356891597,1.878430698234657,1.878430699729046,4.5472512762236996e-05,1.8644607398244426,1.864460741318832,4.5472526275352725e-05,1.8800738765692664,1.8800738781748447,4.885587262463426e-05,4.885587262463426e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,50001,1,least_squares_local_linear,0.0032863573053814,1.8783562868271682,1.8783562873303927,1.5312533798405856e-05,1.8643863284169535,1.8643863289201783,1.5312540554962867e-05,1.8799994651617986,1.8799994659830837,2.499074092250875e-05,2.499074092250875e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,100000,50000,power_law_fit,0.0032863479399471,3.7316700012256856,3.737831541370445,187.488977349684,3.7230557036927294,3.723861582960231,24.52203120995805,3.7326897529578025,3.739474715340419,206.4590392314213,206.4590392314213,True,True,False,100000,False
B1_stress_m150_to_250,50000,75000,25000,power_law_fit,0.0032863474294191,2.80650938575831,2.8081568896667592,50.13176311491148,2.7940473992477424,2.794186931256545,4.245808204987702,2.8079768780087297,2.809800063381469,55.477560175722445,55.477560175722445,True,True,False,100000,True
B1_stress_m150_to_250,50000,62500,12500,power_law_fit,0.0032863485924088,2.342863767325012,2.343313154612315,13.674364561973382,2.329300512173025,2.329343196202101,1.2988284071489584,2.3444595384203204,2.34495632890852,15.116792215741825,15.116792215741825,True,True,False,100000,True
B1_stress_m150_to_250,50000,56250,6250,power_law_fit,0.0032863543229777,2.1107158284057173,2.110843858770875,3.8958174492159383,2.096853093807031,2.0968739003606607,0.6331196086896862,2.1123465048964034,2.1124870359323635,4.276198551615417,4.276198551615417,True,True,False,100000,True
B1_stress_m150_to_250,50000,53125,3125,power_law_fit,0.0032863560140967,1.9945503536837899,1.9945867165727988,1.106480516809874,1.9806085829447886,1.9806167581625844,0.24876239095121733,1.9961902451349702,1.9962298945798476,1.206486598142664,1.206486598142664,True,True,False,100000,True
B1_stress_m150_to_250,50000,51562,1562,power_law_fit,0.0032863570171826,1.936424593177606,1.936434469249855,0.30051732654902125,1.9224621759251912,1.9224645108396403,0.07104871555075257,1.9380668921880373,1.9380776477584465,0.32727942682301914,0.32727942682301914,True,True,True,100000,True
B1_stress_m150_to_250,50000,50781,781,power_law_fit,0.0032863566135057,1.9073739866279986,1.907376913559942,0.0890631263646933,1.893406137522865,1.893406955149728,0.024879432120089622,1.9090169190484465,1.9090200918666949,0.09654515992922354,0.09654515992922354,True,True,True,100000,True
B1_stress_m150_to_250,50000,50390,390,power_law_fit,0.0032863570017107,1.8928284743425206,1.892829422444497,0.028849634290793666,1.878859150671175,1.8788594640342824,0.009535272865955522,1.8944715786960231,1.8944726009453523,0.031105851514411566,0.031105851514411566,True,True,True,100000,True
B1_stress_m150_to_250,50000,50195,195,power_law_fit,0.0032863569511429,1.8855739133059324,1.8855742832515567,0.011257012852118931,1.8716041674817823,1.8716043248413428,0.004788267459455213,1.8872170668716537,1.887217461727129,0.012014990491767106,0.012014990491767106,True,True,True,100000,True
B1_stress_m150_to_250,50000,50097,97,power_law_fit,0.0032863568603009,1.8819279290398712,1.8819280557031928,0.003854216903195556,1.8679580501308215,1.8679580972929788,0.001435089349557013,1.8835710981149651,1.883571234133344,0.004138880364013662,0.004138880364013662,True,True,True,100000,True
B1_stress_m150_to_250,50000,50048,48,power_law_fit,0.0032863569082697,1.8801049111833268,1.8801049636436156,0.0015963052779717599,1.866134985613417,1.866135005233401,0.000597013179257143,1.8817480856941402,1.8817481420977504,0.00171629594110485,0.00171629594110485,True,True,True,100000,True
B1_stress_m150_to_250,50000,50024,24,power_law_fit,0.0032863567509515,1.8792119982141073,1.879212021429818,0.0007064269781567379,1.8652420546313082,1.865242063019604,0.0002552460512172463,1.8808551748226126,1.8808551998052936,0.0007601938233814587,0.0007601938233814587,True,True,True,100000,True
